object_id,image_id,latitude,longitude,name,human_label_id,updatedat,createdat,label_id,label,subtype,labeledby,markerpov_heading,markerpov_pitch,markerpov_zoom
625634532c2fb4302111c66d,0eeeb10a-1b35-4b0b-ac03-e6d11f94974e,40.74863154265805,-73.97597553566989,Xin Mei,64d834d68d16003d83f1a3cd,2023-08-13 01:41:42.947,2023-08-13 01:41:42.947,7e2aa4d7-3db2-4e9d-8737-1335d1c905ab,door,Single,Gavin,-77.75745435610375,-1.4638226119151756,2.0000000000000004
625635cb2c2fb4302111e080,c8c41016-b560-4559-aabe-edd3a93c4566,40.74839058405037,-73.97615049626275,Xin Mei,64d834de8d16003d83f1a47a,2023-08-13 01:41:50.282,2023-08-13 01:41:50.282,71c75f1f-9107-4344-b4ab-a254e83b1048,door,Automatic,Gavin,-51.44274745767968,-2.013180535279284,3.0000000000000004
625637352c2fb43021120693,60a065ff-b44d-49e0-80bd-b8ee9a0c2333,40.7478484048376,-73.97723917623247,Xin Mei,64d834b18d16003d83f1a22b,2023-08-13 01:41:05.773,2023-08-13 01:41:05.773,55ebe97f-2fcb-4d98-ac2c-96490ef8ad7d,door,Double,Gavin,-127.3310536244619,-4.099207342911459,1.0000000000000002
62563a592c2fb430211294d1,8a1b0beb-6d08-4166-9455-168152485c03,40.7479379369496,-73.97745664245677,Xin Mei,64d834ea8d16003d83f1a508,2023-08-13 01:42:02.489,2023-08-13 01:42:02.489,f93868a3-9828-4519-a479-80ee0a917fff,stairs,,Gavin,65.49981991954317,-9.879851812250141,1.0000000000000004
62563ac12c2fb4302112af79,41d13a7f-161c-4863-9497-7d602b2b3303,40.74798115099765,-73.97755869456303,Xin Mei,64d834fe8d16003d83f1a5af,2023-08-13 01:42:22.305,2023-08-13 01:42:22.305,6aa322a8-730f-4f7d-a2f2-b4d1315ef8ac,door,Single,Gavin,13.356145489347627,-9.51964078084909,2.0000000000000004
62563bbf2c2fb4302112ca2f,44f8258a-d155-4a14-96e4-038f9259c131,40.74802014074175,-73.97765276539334,Xin Mei,64d835178d16003d83f1a65b,2023-08-13 01:42:47.647,2023-08-13 01:42:47.647,0845261d-adbf-45d2-aff0-f3bec23984de,stairs,,Gavin,-126.11838524899707,-8.301201547845759,1.0000000000000002
62563ccd2c2fb4302112e4f0,91829874-8d11-4e2f-a2a8-669ffdb5d473,40.74802014074175,-73.97765276539334,Xin Mei,64d835378d16003d83f1a70c,2023-08-13 01:43:19.324,2023-08-13 01:43:19.324,c6a9f30b-1b8b-4f26-b43d-6fc9075277c9,door,Double,Gavin,30.72525454028731,6.621471505967744,2.0000000000000004
62563da82c2fb4302112ffc7,380d8c85-ef24-4068-b1b6-c6365450baea,40.74806647751952,-73.97776513020469,Xin Mei,64d835428d16003d83f1a7c5,2023-08-13 01:43:30.573,2023-08-13 01:43:30.573,5e41a39a-87cd-4f5a-84df-376b4eb324f8,door,Double,Gavin,38.0203543399671,4.602324637302356,2.0000000000000004
62563e5a2c2fb43021131aa8,e35faaf9-bf3b-41d7-b5ff-8ef2f0a49541,40.74806647751952,-73.97776513020469,Xin Mei,64d835498d16003d83f1a87e,2023-08-13 01:43:37.139,2023-08-13 01:43:37.139,247cfc89-375e-4640-bfc0-e102bc5aa3a5,door,Double,Gavin,-138.3572190776845,7.8425131531785715,2.0000000000000004
62563eb62c2fb43021133589,87348ffa-1535-4cf3-b3a1-87c6fdef81ae,40.74816064870315,-73.97799138413083,Xin Mei,64d8354e8d16003d83f1a936,2023-08-13 01:43:42.675,2023-08-13 01:43:42.675,4120bda1-17f6-45d1-adea-b412c404d063,stairs,,Gavin,-144.95807169622773,-10.409522782353894,3.0000000000000004
62563f562c2fb4302113507b,79a7e98d-cb27-4697-bab7-d2b5ec7dbd68,40.74839878733341,-73.97855993225903,Xin Mei,64d835698d16003d83f1a9f2,2023-08-13 01:44:09.591,2023-08-13 01:44:09.591,73aa8596-c269-4f80-97a5-e7732a4433d2,door,Single,Gavin,-137.32133209154688,-12.515436440452577,2
62563ff72c2fb430211371ac,bebb6434-91b4-40e1-92ac-5d7aa78a7460,40.74844049041235,-73.97866090766563,Xin Mei,64d835858d16003d83f1aab6,2023-08-13 01:44:37.226,2023-08-13 01:44:37.226,187f70d1-db17-4c7a-b3dd-a622a849629c,door,Single,Gavin,48.674485549574094,-6.244959722818534,2
625640a02c2fb43021138cc3,ddb51fb4-4ee6-4c54-9029-93a07de3e5c9,40.74844049041235,-73.97866090766563,Xin Mei,64d835958d16003d83f1ab8d,2023-08-13 01:44:53.546,2023-08-13 01:44:53.546,01e59a18-c84b-426c-8f55-fc50065dc225,door,Double,Gavin,-119.35523327916228,4.543287841427543,1.9251932037899713
625641242c2fb4302113a7e4,443846e0-87c3-4e16-b134-f83f73268f4d,40.74853133900264,-73.97886536925017,Xin Mei,64d8359f8d16003d83f1ac6b,2023-08-13 01:45:03.98,2023-08-13 01:45:03.98,cc3af4f4-5cb6-497c-8d1c-2ed1e3ee8244,door,Single,Gavin,43.786360790990685,-8.290390692123157,2.925193203789971
625641882c2fb4302113c301,f6d10487-f8d7-4a4a-83df-731c9ef4eef3,40.74853133900264,-73.97886536925017,Xin Mei,64d835af8d16003d83f1ad3c,2023-08-13 01:45:19.993,2023-08-13 01:45:19.993,8de35dcd-4eba-4ed5-bad5-d3d8c5919755,stairs,,Gavin,-130.96996236759526,-7.347378501893369,1.9251932037899713
625641fa2c2fb4302113de38,d8ecb455-6bfd-4a09-846f-5a061c988660,40.74857292612918,-73.97896499935581,Xin Mei,64d8383d8d16003d83f1c15d,2023-08-13 01:56:13.248,2023-08-13 01:56:13.248,652a9ff0-edf0-413d-ad78-dc32cb84ba69,door,Double,Gavin,46.08839808603862,-5.878609965468621,1.9251932037899713
6256425c2c2fb4302113f96d,6cf5bc13-d1d5-490a-979a-eed456f6d214,40.74857292612918,-73.97896499935581,Xin Mei,64d838448d16003d83f1c276,2023-08-13 01:56:20.368,2023-08-13 01:56:20.368,2cb68eea-4304-4eec-b798-0c137bdcce4a,door,Single,Gavin,-157.1136492810653,-11.150215050242403,1.9251932037899713
6256432a2c2fb430211414bd,80929419-965c-41e5-893a-c8f11df698b2,40.74865191779623,-73.97909180123374,Xin Mei,64d8384c8d16003d83f1c3a2,2023-08-13 01:56:28.639,2023-08-13 01:56:28.639,b0a0cdb3-0263-4738-9b94-216471809f79,door,Double,Gavin,9.84131923496063,11.162154280558598,1.9251932037899713
625643bc2c2fb43021143017,b987701f-5b16-4b3c-abf8-13b37250c1fb,40.74870333269116,-73.97919959173183,Xin Mei,64d838558d16003d83f1c4cd,2023-08-13 01:56:37.83,2023-08-13 01:56:37.83,e45d4b5b-65db-4a59-b027-96a0144c2833,door,Single,Gavin,-2.40091263337253,-9.119600033737514,1.0000000000000002
625643d92c2fb4302114345c,499962bd-a1a0-4dc9-8e17-3413fcef88c2,40.74870333269116,-73.97919959173183,Xin Mei,64d8385a8d16003d83f1c604,2023-08-13 01:56:42.902,2023-08-13 01:56:42.902,f09f81d4-36fe-4e3f-8834-8af1fc17d36f,door,Single,Gavin,-2.0085638953836202,-9.225513868786795,1.0000000000000002
6256447c2c2fb430211460b8,c291891f-312e-4db8-88f3-44fb0099412b,40.74874605427452,-73.97930137388546,Xin Mei,64d838638d16003d83f1c741,2023-08-13 01:56:51.155,2023-08-13 01:56:51.155,202fa0e6-ce47-4545-901d-c69caabd487a,stairs,,Gavin,175.87969611531733,-8.501616508145764,3.0000000000000004
